order_id,shipping_mode,days_for_shipping_real,days_for_shipment_scheduled,order_item_quantity,sales,order_profit_per_order,category_name,order_region,order_date,shipping_date,shipping_time_outlier,delay_days,sla_breach,profit_margin_pct,days_for_shipping_real_normalized,order_item_quantity_normalized,sales_normalized
100012,Same Day,8.0,0,5.0,118.1,20.64,Electronic Supplies,South,2015-04-22 01:42:20.540540540,2015-04-30 01:42:20.540540540,0,8.0,1,17.476714648602883,0.20588235294117646,0.8,0.074633127008501
100013,Second Class,7.0,3,2.0,134.32,13.94,Clothing,Central,2017-07-18 11:44:51.891891888,2017-07-25 11:44:51.891891888,0,4.0,1,10.378201310303753,0.1764705882352941,0.2,0.08747170289224145
100014,Standard Class,2.0,3,5.0,242.06,28.06,Electronic Supplies,East,2018-11-23 00:02:52.972972976,2018-11-25 00:02:52.972972976,0,-1.0,0,11.592167231264975,0.029411764705882353,0.8,0.17275087463787617
100015,Standard Class,5.0,4,3.0,322.51,21.25,Clothing,West,2018-10-02 20:25:13.513513504,2018-10-07 20:25:13.513513504,0,1.0,1,6.588942978512294,0.11764705882352941,0.4000000000000001,0.23642926118824104
100016,Standard Class,7.0,3,3.0,442.66,49.55,Clothing,East,2018-08-06 20:29:32.972972976,2018-08-13 20:29:32.972972976,0,4.0,1,11.19369267609452,0.1764705882352941,0.4000000000000001,0.3315312890816698
100017,Standard Class,3.0,5,1.0,179.31,23.14,Clothing,South,2016-02-14 05:01:15.675675676,2016-02-17 05:01:15.675675676,0,-2.0,0,12.905024817355418,0.0588235294117647,0.0,0.12308252465608131
100018,First Class,5.0,1,1.0,216.14,13.77,Sports,East,2018-07-14 11:17:28.648648640,2018-07-19 11:17:28.648648640,0,4.0,1,6.370870731933007,0.11764705882352941,0.0,0.15223448210356344
100019,Standard Class,7.0,5,2.0,194.95,4.61,Clothing,South,2018-01-17 04:07:55.675675680,2018-01-24 04:07:55.675675680,0,2.0,1,2.3647088997178765,0.1764705882352941,0.2,0.13546201459576687
100020,Standard Class,2.0,3,3.0,58.08,12.37,Electronic Supplies,South,2016-04-11 04:56:56.216216216,2016-04-13 04:56:56.216216216,0,-1.0,0,21.298209366391184,0.029411764705882353,0.4000000000000001,0.027125647073722867
100021,Standard Class,5.0,2,1.0,135.6,21.47,Electronic Supplies,South,2017-03-13 08:12:58.378378376,2017-03-18 08:12:58.378378376,0,3.0,1,15.833333333333332,0.11764705882352941,0.0,0.08848485807912108
100022,First Class,3.0,3,2.0,136.0,9.0,Electronic Supplies,South,2015-09-12 07:03:47.027027028,2015-09-15 07:03:47.027027028,0,0.0,0,6.61764705882353,0.0588235294117647,0.2,0.08880146907502097
100023,Standard Class,7.0,3,4.0,123.71,15.78,Clothing,South,2016-06-26 04:51:10.270270272,2016-07-03 04:51:10.270270272,0,4.0,1,12.755638186080349,0.1764705882352941,0.6000000000000001,0.07907359622599693
100024,Standard Class,8.0,3,4.0,167.9,-1.39,Electronic Supplies,West,2017-02-09 04:33:52.432432432,2017-02-17 04:33:52.432432432,0,5.0,1,-0.8278737343656938,0.20588235294117646,0.6000000000000001,0.11405119599803702
100025,Standard Class,7.0,4,5.0,149.51,-7.2,Sports,East,2015-11-03 21:45:56.756756756,2015-11-10 21:45:56.756756756,0,3.0,1,-4.8157313892047355,0.1764705882352941,0.8,0.09949500546153967
100026,Second Class,4.0,2,2.0,90.82,17.87,Clothing,Central,2015-12-10 10:38:33.513513512,2015-12-14 10:38:33.513513512,0,2.0,1,19.676282757101962,0.08823529411764705,0.2,0.053040257088128664
100027,Standard Class,6.0,4,2.0,156.31,20.06,Clothing,West,2015-05-28 14:34:57.297297296,2015-06-03 14:34:57.297297296,0,2.0,1,12.833471946772438,0.14705882352941174,0.2,0.10487739239183777
100028,First Class,6.0,1,3.0,113.82,12.09,Clothing,South,2018-12-12 00:01:26.486486480,2018-12-18 00:01:26.486486480,0,5.0,1,10.622034791776489,0.14705882352941174,0.4000000000000001,0.07124538935237221
100029,First Class,4.0,2,2.0,31.42,4.04,Clothing,West,2018-08-11 05:43:03.783783776,2018-08-15 05:43:03.783783776,0,2.0,1,12.858052196053467,0.08823529411764705,0.2,0.006023524196995363
100030,Standard Class,6.0,4,1.0,69.54,25.6,Sports,South,2018-10-16 00:05:45.945945936,2018-10-22 00:05:45.945945936,0,2.0,1,36.81334483750359,0.14705882352941174,0.0,0.03619655210625465
100031,First Class,2.0,1,1.0,182.69,32.8,Electronic Supplies,South,2016-05-20 15:58:33.513513512,2016-05-22 15:58:33.513513512,0,1.0,1,17.95391099677048,0.029411764705882353,0.0,0.12575788757143533
100032,Standard Class,5.0,3,2.0,350.63,9.24,Clothing,Central,2015-07-23 03:26:07.567567566,2015-07-28 03:26:07.567567566,0,2.0,1,2.635256538231184,0.11764705882352941,0.2,0.2586870142000031
100033,Standard Class,3.0,5,1.0,35.6,-0.87,Sports,Central,2017-06-26 13:37:17.837837840,2017-06-29 13:37:17.837837840,0,-2.0,0,-2.4438202247191008,0.0588235294117647,0.0,0.009332109104149187
100034,Second Class,2.0,3,2.0,97.93,17.24,Electronic Supplies,East,2016-12-30 06:27:44.864864864,2017-01-01 06:27:44.864864864,0,-1.0,0,17.60441131420402,0.029411764705882353,0.2,0.05866801754024918
100035,Same Day,2.0,0,1.0,228.25,40.74,Clothing,Central,2016-06-24 17:46:40.000000000,2016-06-26 17:46:40.000000000,0,2.0,1,17.848849945235486,0.029411764705882353,0.0,0.16181988000443254
100036,Second Class,5.0,3,1.0,305.16,47.61,Electronic Supplies,West,2015-10-17 08:51:53.513513512,2015-10-22 08:51:53.513513512,0,2.0,1,15.601651592607155,0.11764705882352941,0.0,0.22269625924108344
100037,Standard Class,4.0,4,3.0,131.23,5.9,Sports,South,2017-10-01 00:34:35.675675680,2017-10-05 00:34:35.675675680,0,0.0,0,4.49592318829536,0.08823529411764705,0.4000000000000001,0.0850258829489148
100038,Standard Class,5.0,4,3.0,110.63,15.38,Sports,West,2017-05-03 11:50:37.837837840,2017-05-08 11:50:37.837837840,0,1.0,1,13.902196510892164,0.11764705882352941,0.4000000000000001,0.0687204166600706
100039,First Class,2.0,2,3.0,381.0,19.86,Clothing,East,2018-08-09 18:38:33.513513504,2018-08-11 18:38:33.513513504,0,0.0,0,5.21259842519685,0.029411764705882353,0.4000000000000001,0.2827257040637021
100040,Standard Class,4.0,5,1.0,289.3,47.16,Sports,Central,2015-03-28 05:25:45.945945946,2015-04-01 05:25:45.945945946,0,-1.0,0,16.30141721396474,0.08823529411764705,0.0,0.21014263325365287
100041,Standard Class,4.0,3,1.0,301.3,56.83,Clothing,East,2016-04-24 08:37:28.648648648,2016-04-28 08:37:28.648648648,0,1.0,1,18.861599734483903,0.08823529411764705,0.0,0.2196409631306495
100042,Standard Class,6.0,3,3.0,127.2,8.46,Sports,East,2015-05-21 07:12:25.945945946,2015-05-27 07:12:25.945945946,0,3.0,1,6.650943396226415,0.14705882352941174,0.4000000000000001,0.08183602716522345
100043,Standard Class,4.0,4,3.0,355.63,71.32,Clothing,East,2016-03-31 23:25:24.324324320,2016-04-04 23:25:24.324324320,0,0.0,0,20.054551078367965,0.08823529411764705,0.4000000000000001,0.2626446516487517
100044,Second Class,5.0,3,2.0,48.7,5.8,Electronic Supplies,Central,2018-11-24 11:07:23.243243232,2018-11-29 11:07:23.243243232,0,2.0,1,11.909650924024639,0.11764705882352941,0.2,0.01970111921987051
100045,Standard Class,6.0,5,2.0,359.71,53.72,Clothing,East,2016-03-12 23:26:50.810810808,2016-03-18 23:26:50.810810808,0,1.0,1,14.934252592366073,0.14705882352941174,0.2,0.26587408380693056
100046,First Class,5.0,1,5.0,165.13,0.86,Clothing,Central,2016-02-09 19:47:44.864864864,2016-02-14 19:47:44.864864864,0,4.0,1,0.5208017925270998,0.11764705882352941,0.8,0.11185866485143027
100047,Standard Class,3.0,4,2.0,187.51,24.11,Sports,South,2018-09-12 09:22:09.729729728,2018-09-15 09:22:09.729729728,0,-1.0,0,12.857980907684924,0.0588235294117647,0.2,0.129573050072029
100048,First Class,1.0,2,2.0,93.28,5.22,Clothing,Central,2017-05-28 08:07:12.432432432,2017-05-29 08:07:12.432432432,0,-1.0,0,5.596054888507719,0.0,0.2,0.05498741471291298
100049,First Class,6.0,2,3.0,53.03,7.85,Sports,Central,2016-10-03 13:57:28.648648648,2016-10-09 13:57:28.648648648,0,4.0,1,14.802941731095606,0.14705882352941174,0.4000000000000001,0.02312843325048679
100050,Standard Class,1.0,4,2.0,184.94,42.05,Electronic Supplies,Central,2018-05-08 05:50:16.216216208,2018-05-09 05:50:16.216216208,0,-3.0,0,22.73710392559749,0.0,0.2,0.1275388244233722
100051,Same Day,6.0,0,2.0,246.76,32.86,Sports,East,2017-04-13 00:47:34.054054048,2017-04-19 00:47:34.054054048,0,6.0,1,13.316582914572864,0.14705882352941174,0.2,0.17647105383969983
100052,Second Class,4.0,2,2.0,272.26,10.33,Clothing,West,2018-07-08 14:59:27.567567568,2018-07-12 14:59:27.567567568,0,2.0,1,3.7941673400426064,0.08823529411764705,0.2,0.19665500482831766
100053,Second Class,7.0,3,4.0,253.82,40.64,Sports,West,2016-01-17 10:35:40.540540540,2016-01-24 10:35:40.540540540,0,4.0,1,16.01134662359152,0.1764705882352941,0.6000000000000001,0.18205923791733283
100054,Second Class,6.0,3,1.0,219.05,31.14,Sports,East,2017-04-24 17:23:36.216216208,2017-04-30 17:23:36.216216208,0,3.0,1,14.215932435517004,0.14705882352941174,0.0,0.15453782709873512
100055,First Class,9.0,2,1.0,94.59,25.98,Electronic Supplies,West,2015-02-03 14:43:36.216216216,2015-02-12 14:43:36.216216216,1,7.0,1,27.465905486837933,0.23529411764705882,0.0,0.056024315724485116
100056,Second Class,4.0,3,2.0,283.97,37.01,Clothing,East,2015-02-13 20:15:08.108108108,2015-02-17 20:15:08.108108108,0,1.0,1,13.033066873261259,0.08823529411764705,0.2,0.2059237917332869
100057,Standard Class,5.0,3,4.0,87.96,5.56,Clothing,West,2017-06-20 17:19:16.756756752,2017-06-25 17:19:16.756756752,0,2.0,1,6.321055025011368,0.11764705882352941,0.6000000000000001,0.05077648846744447
100058,Standard Class,4.0,4,1.0,354.1,60.78,Sports,Central,2015-01-15 14:45:02.702702702,2015-01-19 14:45:02.702702702,0,0.0,0,17.164642756283534,0.08823529411764705,0.0,0.2614336145894347
100059,Standard Class,4.0,4,6.0,163.27,16.29,Clothing,East,2015-11-19 23:35:29.729729728,2015-11-23 23:35:29.729729728,0,0.0,0,9.977338151528143,0.08823529411764705,1.0000000000000002,0.11038642372049583
100060,Standard Class,5.0,3,2.0,166.84,19.42,Clothing,West,2018-04-13 09:33:41.621621616,2018-04-18 09:33:41.621621616,0,2.0,1,11.639894509709903,0.11764705882352941,0.2,0.11321217685890232
100061,Standard Class,6.0,4,6.0,302.73,10.81,Clothing,South,2016-03-08 14:13:20.000000000,2016-03-14 14:13:20.000000000,0,2.0,1,3.5708387011528426,0.14705882352941174,1.0000000000000002,0.22077284744099163
100062,Standard Class,8.0,3,5.0,330.62,33.13,Electronic Supplies,West,2015-03-20 22:03:14.594594594,2015-03-28 22:03:14.594594594,0,5.0,1,10.020567418788943,0.20588235294117646,0.8,0.24284854913011128
100063,Second Class,5.0,2,2.0,284.55,32.0,Electronic Supplies,Central,2017-03-03 02:41:26.486486480,2017-03-08 02:41:26.486486480,0,3.0,1,11.245826743981725,0.11764705882352941,0.2,0.20638287767734173
100064,Standard Class,4.0,4,1.0,101.16,10.09,Sports,Central,2015-11-02 10:41:26.486486484,2015-11-06 10:41:26.486486484,0,0.0,0,9.974298141557929,0.08823529411764705,0.0,0.061224651332140764
100065,Standard Class,4.0,4,1.0,283.08,17.76,Clothing,South,2017-06-01 17:20:43.243243248,2017-06-05 17:20:43.243243248,0,0.0,0,6.273844849512507,0.08823529411764705,0.0,0.2052193322674096
100066,First Class,5.0,1,1.0,101.53,13.51,Clothing,Central,2017-10-08 07:57:07.027027024,2017-10-13 07:57:07.027027024,0,4.0,1,13.306411897961192,0.11764705882352941,0.0,0.06151751650334816
100067,Standard Class,3.0,4,3.0,287.76,10.39,Electronic Supplies,Central,2017-08-25 11:41:58.918918912,2017-08-28 11:41:58.918918912,0,-1.0,0,3.6106477620239095,0.0588235294117647,0.4000000000000001,0.2089236809194383
100068,Second Class,2.0,2,1.0,68.28,1.18,Electronic Supplies,Central,2018-06-19 15:00:54.054054048,2018-06-21 15:00:54.054054048,0,0.0,0,1.7281780902167545,0.029411764705882353,0.0,0.03519922746917001
100069,Standard Class,4.0,3,2.0,162.25,27.06,Electronic Supplies,East,2015-04-13 07:15:18.918918919,2015-04-17 07:15:18.918918919,0,1.0,1,16.677966101694913,0.08823529411764705,0.2,0.10957906568095109
100070,Same Day,3.0,0,2.0,101.13,16.12,Sports,Central,2017-03-04 13:45:56.756756752,2017-03-07 13:45:56.756756752,0,3.0,1,15.939879363195889,0.0588235294117647,0.2,0.061200905507448264
100071,Second Class,3.0,2,5.0,303.52,1.64,Clothing,East,2015-06-06 09:01:58.918918918,2015-06-09 09:01:58.918918918,0,1.0,1,0.540326831839747,0.0588235294117647,0.8,0.22139815415789388
100072,Standard Class,3.0,3,1.0,355.97,-12.94,Electronic Supplies,East,2016-12-21 12:00:43.243243240,2016-12-24 12:00:43.243243240,0,0.0,0,-3.6351377925106045,0.0588235294117647,0.0,0.26291377099526664
100073,Standard Class,2.0,3,1.0,196.24,5.75,Clothing,South,2017-05-12 06:17:39.459459456,2017-05-14 06:17:39.459459456,0,-1.0,0,2.930085609457807,0.029411764705882353,0.0,0.13648308505754403
100074,Second Class,1.0,2,1.0,192.09,19.16,Clothing,Central,2017-12-18 22:37:50.270270272,2017-12-19 22:37:50.270270272,0,-1.0,0,9.974491123952314,0.0,0.0,0.1331982459750827
100075,Second Class,8.0,2,5.0,272.52,55.14,Sports,East,2016-03-02 17:55:18.918918920,2016-03-10 17:55:18.918918920,0,6.0,1,20.23337736679877,0.20588235294117646,0.8,0.1968608019756526
100076,Second Class,4.0,2,3.0,357.35,34.94,Clothing,West,2016-02-27 08:41:48.108108104,2016-03-02 08:41:48.108108104,0,2.0,1,9.777529033160766,0.08823529411764705,0.4000000000000001,0.26400607893112127
100077,Second Class,4.0,3,1.0,176.66,8.56,Clothing,West,2017-08-10 20:56:56.216216208,2017-08-14 20:56:56.216216208,0,1.0,1,4.845465866636477,0.08823529411764705,0.0,0.12098497680824453
100078,Standard Class,5.0,5,1.0,124.61,15.19,Clothing,East,2015-02-26 23:55:40.540540540,2015-03-03 23:55:40.540540540,0,0.0,0,12.190032902656288,0.11764705882352941,0.0,0.07978597096677167
100079,Standard Class,3.0,4,1.0,262.62,26.49,Clothing,South,2017-05-10 19:13:09.189189184,2017-05-13 19:13:09.189189184,0,-1.0,0,10.08681745487777,0.0588235294117647,0.0,0.18902467982713037
100080,Standard Class,7.0,4,1.0,51.51,-0.02,Electronic Supplies,Central,2016-03-24 16:02:52.972972968,2016-03-31 16:02:52.972972968,0,3.0,1,-0.03882741215298001,0.1764705882352941,0.0,0.021925311466067212
100081,Second Class,6.0,3,5.0,311.46,-0.0,Clothing,South,2017-09-19 07:58:33.513513504,2017-09-25 07:58:33.513513504,0,3.0,1,-0.0,0.14705882352941174,0.8,0.22768288242650664
100082,First Class,2.0,2,4.0,108.68,0.23,Clothing,East,2015-04-07 10:57:17.837837838,2015-04-09 10:57:17.837837838,0,0.0,0,0.21163047478836955,0.029411764705882353,0.6000000000000001,0.06717693805505866
100083,Standard Class,4.0,4,2.0,147.5,45.49,Clothing,Central,2016-02-06 21:38:44.324324324,2016-02-10 21:38:44.324324324,0,0.0,0,30.840677966101698,0.08823529411764705,0.2,0.09790403520714275
100084,Standard Class,6.0,4,4.0,312.76,55.92,Clothing,South,2015-04-08 22:01:48.108108108,2015-04-14 22:01:48.108108108,0,2.0,1,17.879524235835788,0.14705882352941174,0.6000000000000001,0.2287118681631813
100085,Standard Class,7.0,4,1.0,131.62,8.23,Clothing,West,2016-04-09 17:52:25.945945944,2016-04-16 17:52:25.945945944,0,3.0,1,6.252849111077344,0.1764705882352941,0.0,0.08533457866991721
100086,Standard Class,4.0,4,3.0,262.65,52.18,Sports,Central,2017-03-11 21:08:28.108108104,2017-03-15 21:08:28.108108104,0,0.0,0,19.86674281363031,0.08823529411764705,0.4000000000000001,0.18904842565182284
100087,Second Class,5.0,3,4.0,361.51,23.34,Clothing,Central,2018-12-29 12:55:29.729729728,2019-01-03 12:55:29.729729728,0,2.0,1,6.4562529390611605,0.11764705882352941,0.6000000000000001,0.2672988332884801
100088,First Class,3.0,1,2.0,185.22,36.31,Sports,Central,2017-11-09 11:36:12.972972976,2017-11-12 11:36:12.972972976,0,2.0,1,19.603714501673686,0.0588235294117647,0.2,0.12776045212050213
100089,Second Class,9.0,3,2.0,211.12,24.58,Electronic Supplies,West,2018-01-05 11:31:53.513513504,2018-01-14 11:31:53.513513504,1,6.0,1,11.642667677150435,0.23529411764705882,0.2,0.14826101410501985
100090,Standard Class,3.0,5,1.0,159.55,9.14,Sports,Central,2016-04-22 21:32:58.378378376,2016-04-25 21:32:58.378378376,0,-2.0,0,5.728611720463805,0.0588235294117647,0.0,0.10744194145862686
100091,Standard Class,7.0,5,1.0,185.89,30.56,Clothing,Central,2016-07-12 06:40:43.243243240,2016-07-19 06:40:43.243243240,0,2.0,1,16.439830006993382,0.1764705882352941,0.0,0.12829077553863444
100092,Second Class,5.0,3,1.0,83.46,10.1,Clothing,Central,2016-10-21 02:51:31.891891888,2016-10-26 02:51:31.891891888,0,2.0,1,12.101605559549485,0.11764705882352941,0.0,0.047214614763570736
100093,Second Class,5.0,3,2.0,142.46,20.21,Electronic Supplies,West,2017-02-01 21:11:21.081081080,2017-02-06 21:11:21.081081080,0,2.0,1,14.186438298469744,0.11764705882352941,0.2,0.09391473665880416
100094,First Class,4.0,1,3.0,74.64,9.5,Sports,South,2015-11-15 14:21:58.918918916,2015-11-19 14:21:58.918918916,0,3.0,1,12.72775991425509,0.08823529411764705,0.4000000000000001,0.04023334230397821
100095,Second Class,3.0,3,5.0,96.14,12.15,Electronic Supplies,West,2018-02-24 04:05:02.702702704,2018-02-27 04:05:02.702702704,0,0.0,0,12.637819846057832,0.0588235294117647,0.8,0.057251183333597175
100096,Standard Class,3.0,3,3.0,46.9,8.16,Electronic Supplies,Central,2016-09-29 04:43:57.837837832,2016-10-02 04:43:57.837837832,0,0.0,0,17.398720682302773,0.0588235294117647,0.4000000000000001,0.018276369738321013
100097,First Class,3.0,1,4.0,204.7,64.83,Electronic Supplies,South,2018-01-21 13:21:26.486486480,2018-01-24 13:21:26.486486480,0,2.0,1,31.670737664875425,0.0588235294117647,0.6000000000000001,0.14317940762082665
100098,Standard Class,3.0,5,4.0,517.78,108.68,Electronic Supplies,West,2015-05-09 14:36:23.783783784,2015-05-12 14:36:23.783783784,0,-2.0,0,20.98960948665457,0.0588235294117647,0.6000000000000001,0.39099083411166863
100099,Standard Class,5.0,5,1.0,128.19,16.35,Sports,South,2015-04-03 01:43:47.027027027,2015-04-08 01:43:47.027027027,0,0.0,0,12.75450503159373,0.11764705882352941,0.0,0.08261963938007566
100100,Standard Class,4.0,5,2.0,322.9,27.5,Clothing,East,2018-04-22 04:00:43.243243232,2018-04-26 04:00:43.243243232,0,-1.0,0,8.516568597088883,0.08823529411764705,0.2,0.23673795690924343
100101,Standard Class,2.0,4,1.0,358.42,33.67,Electronic Supplies,East,2017-11-12 09:45:13.513513504,2017-11-14 09:45:13.513513504,0,-2.0,0,9.394007030857653,0.029411764705882353,0.0,0.2648530133451535
100102,First Class,8.0,2,3.0,79.09,0.75,Sports,West,2016-05-27 23:21:04.864864864,2016-06-04 23:21:04.864864864,0,6.0,1,0.9482867619168035,0.20588235294117646,0.4000000000000001,0.04375563963336447
100103,Standard Class,6.0,3,5.0,90.97,14.84,Clothing,Central,2018-09-29 22:16:12.972972976,2018-10-05 22:16:12.972972976,0,3.0,1,16.313070242937233,0.14705882352941174,0.8,0.053158986211591125
100104,First Class,7.0,2,1.0,328.33,9.46,Sports,East,2016-01-10 03:13:09.189189188,2016-01-17 03:13:09.189189188,0,5.0,1,2.881247525355588,0.1764705882352941,0.0,0.2410359511785844
100105,Second Class,9.0,3,3.0,162.39,13.02,Sports,South,2017-07-17 00:40:21.621621616,2017-07-26 00:40:21.621621616,1,6.0,1,8.017735082209496,0.23529411764705882,0.4000000000000001,0.10968987952951605
100106,Standard Class,3.0,5,3.0,74.51,12.19,Electronic Supplies,South,2017-07-30 04:20:54.054054048,2017-08-02 04:20:54.054054048,0,-2.0,0,16.360220104683933,0.0588235294117647,0.4000000000000001,0.04013044373031076
100107,Standard Class,4.0,4,3.0,113.98,10.37,Sports,South,2017-03-20 15:35:29.729729728,2017-03-24 15:35:29.729729728,0,0.0,0,9.098087383751533,0.08823529411764705,0.4000000000000001,0.07137203375073217
100108,Second Class,5.0,3,2.0,226.51,16.0,Clothing,West,2018-11-02 12:59:49.189189184,2018-11-07 12:59:49.189189184,0,2.0,1,7.06370579665357,0.11764705882352941,0.2,0.160442622172268
100109,Standard Class,5.0,5,2.0,102.92,1.46,Electronic Supplies,Central,2015-09-03 12:36:45.405405404,2015-09-08 12:36:45.405405404,0,0.0,0,1.4185775359502526,0.11764705882352941,0.2,0.06261773971410027
100110,Standard Class,3.0,4,1.0,28.4,5.86,Electronic Supplies,Central,2018-09-02 03:50:37.837837840,2018-09-05 03:50:37.837837840,0,-1.0,0,20.63380281690141,0.0588235294117647,0.0,0.0036331111779512107
100111,Standard Class,6.0,3,1.0,139.87,6.06,Sports,East,2017-02-10 15:38:22.702702704,2017-02-16 15:38:22.702702704,0,3.0,1,4.332594552084077,0.14705882352941174,0.0,0.09186468046035239
100112,Standard Class,3.0,3,1.0,147.43,9.31,Clothing,East,2018-04-17 18:47:12.432432432,2018-04-20 18:47:12.432432432,0,0.0,0,6.314861290103778,0.0588235294117647,0.0,0.09784862828286027
100113,Second Class,3.0,2,3.0,173.47,-5.78,Clothing,Central,2018-12-10 12:56:56.216216208,2018-12-13 12:56:56.216216208,0,1.0,1,-3.3319882400415057,0.0588235294117647,0.4000000000000001,0.11846000411594294
100114,Second Class,4.0,3,1.0,390.83,42.37,Sports,Central,2018-04-07 13:15:40.540540544,2018-04-11 13:15:40.540540544,0,1.0,1,10.841030627126884,0.08823529411764705,0.0,0.29050641928794185
100115,First Class,5.0,2,4.0,178.54,14.88,Clothing,West,2015-05-06 16:27:23.243243242,2015-05-11 16:27:23.243243242,0,3.0,1,8.33426683096225,0.11764705882352941,0.6000000000000001,0.12247304848897402
100116,Second Class,5.0,3,2.0,201.93,25.15,Clothing,West,2016-09-23 08:25:56.756756752,2016-09-28 08:25:56.756756752,0,2.0,1,12.454811073144159,0.11764705882352941,0.2,0.14098687647421992
100117,Second Class,2.0,3,3.0,342.44,5.49,Sports,South,2015-09-26 21:48:49.729729728,2015-09-28 21:48:49.729729728,0,-1.0,0,1.6032005606821633,0.029411764705882353,0.4000000000000001,0.25220440405895295
100118,Standard Class,6.0,3,2.0,173.59,29.29,Clothing,West,2018-11-30 07:25:24.324324320,2018-12-06 07:25:24.324324320,0,3.0,1,16.873091767958982,0.14705882352941174,0.2,0.11855498741471292
100119,Second Class,3.0,2,2.0,691.41,-25.68,Clothing,West,2017-02-19 10:05:24.324324320,2017-02-22 10:05:24.324324320,0,1.0,1,-3.7141493469865927,0.0588235294117647,0.2,0.5284237521569123
100120,First Class,2.0,2,5.0,75.84,7.78,Clothing,West,2016-03-05 16:04:19.459459456,2016-03-07 16:04:19.459459456,0,0.0,0,10.2584388185654,0.029411764705882353,0.8,0.04118317529167788
100121,Second Class,6.0,3,1.0,93.95,11.2,Clothing,South,2018-07-27 14:58:01.081081072,2018-08-02 14:58:01.081081072,0,3.0,1,11.921234699308142,0.14705882352941174,0.0,0.0555177381310453
100122,Second Class,7.0,3,1.0,257.0,29.46,Sports,West,2016-09-13 02:54:24.864864864,2016-09-20 02:54:24.864864864,0,4.0,1,11.463035019455253,0.1764705882352941,0.0,0.18457629533473696
100123,Standard Class,6.0,4,4.0,389.67,47.78,Clothing,South,2017-11-08 00:31:42.702702704,2017-11-14 00:31:42.702702704,0,2.0,1,12.261657299766469,0.14705882352941174,0.6000000000000001,0.2895882473998322
100124,Standard Class,6.0,3,1.0,151.33,26.19,Clothing,South,2016-01-15 23:31:10.270270268,2016-01-21 23:31:10.270270268,0,3.0,1,17.306548602392123,0.14705882352941174,0.0,0.10093558549288417
100125,Standard Class,5.0,5,1.0,89.4,19.31,Sports,South,2015-12-13 08:47:34.054054052,2015-12-18 08:47:34.054054052,0,0.0,0,21.59955257270693,0.11764705882352941,0.0,0.05191628805268407
100126,Standard Class,4.0,5,2.0,541.66,52.84,Electronic Supplies,East,2017-03-27 22:58:01.081081080,2017-03-31 22:58:01.081081080,0,-1.0,0,9.755196987039842,0.08823529411764705,0.2,0.4098925105668919
